event_id,tag
190089153,1801
190090005,1801
190089154,703
190089154,1801
190090006,701
190090006,1802
190089155,1801
190089156,1802
190090007,1801
190090008,1801
190090009,1801
190090010,503
190090010,701
190090010,1802
190089158,504
190089158,703
190089158,1801
190089159,1801
190090011,1601
190090011,601
190090011,703
190090011,1801
190089160,602
190089160,701
190089160,1802
190090012,1802
190089162,1802
190090013,1401
190090013,1801
190090014,1801
190090015,1801
190090016,1801
190090017,1801
190090018,1801
190090019,402
190090019,801
190090019,1801
190090020,402
190090020,2101
190090020,1802
190089163,1401
190090021,1801
190090022,1801
190090023,1801
190090024,1801
190090025,1801
190090026,501
190090026,703
190090026,1801
190089164,502
190089164,701
190089164,1802
190090027,402
190090027,1802
190089165,1401
190089165,1802
190090028,1801
190090029,602
190090029,702
190090029,1801
190089167,601
190089167,702
190089167,1801
190090030,703
190090030,1801
190089168,701
190089168,1802
190090031,1801
190090032,1802
190089169,1401
190090033,1801
190090034,1801
190090035,1801
190090036,1801
190090037,1802
190089170,1801
190089171,1801
190089172,1801
190089173,702
190089173,1801
190090038,702
190090038,1801
190089174,1801
190089176,702
190089176,1801
190090992,702
190090992,1801
190089175,1801
190089177,1801
190089178,1801
190090039,701
190090039,1802
190089179,703
190089179,1801
190089180,1801
190089181,1802
190090040,1801
190090041,1302
190089182,1802
190090042,1801
190090043,1801
190090044,1801
190090046,703
190090046,1801
190090993,701
190090993,1802
190090047,402
190090047,801
190090047,1802
190089184,1801
190090048,701
190090048,1802
190089185,703
190089185,1801
190089186,1801
190090050,701
190090050,1802
190089189,703
190089189,1801
190090051,703
190090051,1801
190089188,701
190089188,1802
190089187,1801
190090052,601
190090052,703
190090052,1801
190089190,602
190089190,701
190089190,1802
190090054,1802
190089191,1801
190090055,703
190090055,1801
190089192,701
190089192,1802
190090056,1801
190090057,901
190090057,1802
190089194,1802
190089196,1801
190089197,1801
190090060,501
190090060,703
190090060,1801
190089198,502
190089198,701
190089198,1802
190090061,1801
190090062,702
190090062,1801
190090994,702
190090994,1801
190090063,701
190090063,1802
190089199,703
190089199,1801
190089200,1801
190089201,1801
190089202,1802
190090064,1401
190089203,1801
190089204,1801
190090065,703
190090065,1801
190089205,701
190089205,1802
190089207,801
190089207,1801
190090066,703
190090066,1801
190089208,701
190089208,1802
190090067,1802
190089209,1802
190090068,1401
190090068,1802
190090069,703
190090069,1801
190089210,701
190089210,1802
190090070,703
190090070,1801
190089211,701
190089211,1802
190090071,1801
190089213,703
190089213,1801
190090072,701
190090072,1802
190090073,703
190090073,1801
190089214,701
190089214,1802
190090074,402
190090074,2101
190090074,201
190090074,1802
190089215,1401
190089216,1802
190090075,1801
190090076,1801
190090077,1802
190089217,1801
190090079,703
190090079,1801
190089218,701
190089218,1802
190090080,1802
190090081,702
190090081,1801
190090082,701
190090082,1802
190089219,1401
190089219,702
190089219,1801
190089220,701
190089220,1802
190090083,1801
190090084,1801
190090085,1801
190090086,703
190090086,1801
190089222,701
190089222,1802
190090087,1801
190090088,1801
190090089,1801
190090090,1801
190090091,1801
190090092,1801
190090093,1801
190090094,1801
190090095,1801
190090096,1802
190089224,1801
190089225,1802
190090097,1401
190090097,1802
190089227,1801
190090098,703
190090098,1801
190089229,701
190089229,1802
190090099,1802
190089231,1801
190089232,1801
190089233,1802
190090101,1801
190090102,1801
190090103,602
190090103,703
190090103,1801
190089235,601
190089235,701
190089235,1802
190090104,703
190090104,1801
190089236,701
190089236,1802
190090105,1801
190090106,1801
190090107,1801
190090108,1801
190090109,1801
190090110,1801
190090111,1801
190090112,1801
190090113,1802
190089237,1401
190089237,1802
190090114,1801
190090115,1801
190090116,1801
190090117,401
190090117,801
190090117,1802
190089239,1801
190090118,703
190090118,1801
190089240,701
190089240,1802
190090119,1802
190089241,1802
190090120,702
190090120,1801
190089242,702
190089242,1801
190090121,1801
190090122,701
190090122,1802
190089243,703
190089243,1801
190089244,1801
190089245,1801
190089246,1801
190089247,1801
190089248,1801
190089249,1801
190089250,1801
190089251,1801
190089252,1801
190089253,402
190089253,801
190089253,1802
190090123,1801
190090124,1801
190090125,1802
190089254,1401
190089254,1801
190090127,504
190090127,703
190090127,1801
190089255,503
190089255,701
190089255,1802
190090128,1801
190090129,1302
190089256,1802
190090130,1801
190090131,1302
190090132,1601
190090132,701
190090132,1802
190089258,1601
190089258,703
190089258,1801
190089259,1801
190089260,1801
190090133,504
190090133,703
190090133,1801
190089261,503
190089261,701
190089261,1802
190090134,1801
190090135,1802
190089262,1801
190089263,1801
190090136,501
190090136,701
190090136,1802
190089264,502
190089264,703
190089264,1801
190089265,1801
190089267,401
190089267,1802
190090137,1401
190090137,1802
190089268,1801
190089269,1801
190089270,1801
190089271,1801
190089272,1801
190089273,1801
190089274,1801
190089275,1801
190089276,1801
190089277,1801
190089278,1801
190089279,1801
190089280,1801
190089281,1801
190089282,1801
190089283,1801
190089284,1801
190089285,1801
190089286,1801
190089287,1802
190090138,1401
190090138,1802
190089288,1401
190089288,1801
190089289,1801
190089290,1801
190089291,1801
190089292,1801
190089293,1801
190089294,1801
190089295,1801
190089296,1801
190089297,1801
190089298,1801
190089299,1801
190089300,1801
190089301,402
190089301,801
190089301,1802
190090139,702
190090139,1801
190089302,702
190089302,1801
190090140,1801
190090141,703
190090141,1801
190089304,701
190089304,1802
190090142,1801
190090143,1801
190090144,1802
190089305,1401
190089307,1801
190089308,1801
190089309,1801
190089310,402
190089310,801
190089310,1802
190090146,1401
190090146,1801
190090147,1801
190090148,1801
190090149,1801
190090150,1801
190090151,1801
190090152,1801
190090154,701
190090154,1802
190089311,703
190089311,1801
190089312,1801
190089313,1801
190090155,703
190090155,1801
190089314,701
190089314,1802
190090156,1801
190090157,702
190090157,1801
190089315,702
190089315,1801
190090158,701
190090158,1802
190089316,703
190089316,1801
190089317,1801
190089318,1801
190089319,1801
190090160,703
190090160,1801
190089320,701
190089320,1802
190090161,1801
190090162,1801
190090163,1802
190089321,901
190089321,1802
190090165,701
190090165,1802
190089323,703
190089323,1801
190090166,702
190090166,1801
190089324,702
190089324,1801
190089325,1801
190089326,1802
190090167,1801
190090168,1801
190090169,402
190090169,201
190090169,1216
190090169,1802
190089329,703
190089329,1801
190090170,701
190090170,1802
190090171,1801
190090172,702
190090172,1801
190089330,702
190089330,1801
190090173,1802
190089331,1302
190090174,1801
190090175,1801
190090176,1802
190089333,1801
190089334,1802
190090177,1801
190090178,701
190090178,1802
190089336,703
190089336,1801
190090179,1801
190090180,1801
190090181,1801
190090182,1801
190090183,1801
190090184,1801
190090185,1801
190090186,501
190090186,703
190090186,1801
190089337,502
190089337,701
190089337,1802
190090187,702
190090187,1801
190090996,702
190090996,1801
190090188,1801
190090189,402
190090189,801
190090189,1801
190090190,701
190090190,1802
190089339,703
190089339,1801
190090192,701
190090192,1802
190089340,703
190089340,1801
190089341,1801
190089342,1801
190090193,703
190090193,1801
190089343,701
190089343,1802
190089344,703
190089344,1801
190090194,701
190090194,1802
190089345,1801
190089346,1801
190089347,1801
190089348,1801
190089349,401
190089349,1802
190090195,1401
190090195,1801
190090196,503
190090196,701
190090196,1802
190089350,504
190089350,703
190089350,1801
190089351,1801
190089352,1801
190089353,1801
190089354,1801
190089355,1802
190090198,1802
190089357,1801
190090199,601
190090199,702
190090199,1801
190089358,602
190089358,702
190089358,1801
190089359,1801
190089360,1801
190089361,1801
190089362,1801
190089363,1802
190090200,1401
190090200,1802
190089365,1801
190089366,1801
190089367,1801
190089368,1801
190089369,1802
190090201,1801
190090202,1802
190089370,1401
190089370,1801
190090203,1601
190090203,701
190090203,1802
190089371,703
190089371,1801
190090204,1601
190090204,702
190090204,1801
190089372,702
190089372,1801
190089374,1802
190090205,1801
190090206,701
190090206,1802
190089375,703
190089375,1801
190089376,1801
190089377,1801
190090207,703
190090207,1801
190089378,701
190089378,1802
190089379,1801
190090208,702
190090208,1801
190089380,702
190089380,1801
190089381,1801
190090209,601
190090209,703
190090209,1801
190089382,602
190089382,701
190089382,1802
190090210,1802
190089383,1802
190089384,1801
190089385,1802
190090212,1801
190090213,702
190090213,1801
190089387,702
190089387,1801
190089388,1401
190089389,1801
190089390,1801
190089391,1801
190089392,1801
190089393,1801
190089394,1801
190089395,1802
190090214,1801
190090215,1801
190090216,1801
190090217,1801
190090219,501
190090219,703
190090219,1801
190089396,502
190089396,701
190089396,1802
190090220,402
190090220,2101
190090220,1802
190089397,1401
190090221,1801
190090222,402
190090222,201
190090222,1215
190090222,1802
190090223,1801
190090224,703
190090224,1801
190089401,701
190089401,1802
190090225,501
190090225,602
190090225,703
190090225,1801
190089402,502
190089402,601
190089402,701
190089402,1802
190090226,1801
190090227,1801
190090228,1801
190090229,1801
190090230,1802
190089404,1801
190090231,701
190090231,1802
190089405,703
190089405,1801
190090232,1801
190090235,1801
190090233,1801
190090234,1801
190090236,1302
190089406,1801
190090237,502
190090237,703
190090237,1801
190089407,501
190089407,701
190089407,1802
190090238,1801
190090239,1801
190090240,504
190090240,703
190090240,1801
190089408,503
190089408,1601
190089408,701
190089408,1802
190090241,302
190090241,1801
190090243,402
190090243,201
190090243,1201
190090243,1801
190089409,1201
190089409,1801
190090244,701
190090244,1802
190089410,703
190089410,1801
190089411,1802
190090246,1802
190089414,1801
190089413,1801
190089415,1801
190090247,701
190090247,1802
190089416,703
190089416,1801
190090248,1801
190090249,703
190090249,1801
190089418,701
190089418,1802
190089419,1801
190089420,1801
190090250,504
190090250,701
190090250,1802
190089421,503
190089421,703
190089421,1801
190089422,801
190089422,1801
190089423,703
190089423,1801
190090998,701
190090998,1802
190090252,1802
190090253,702
190090253,1801
190089424,1401
190089424,702
190089424,1801
190089425,1802
190090254,702
190090254,1801
190089426,1601
190089426,702
190089426,1801
190090255,701
190090255,1802
190089427,703
190089427,1801
190089428,1802
190090256,1401
190090257,702
190090257,1801
190089429,702
190089429,1801
190090258,1801
190090259,1802
190089432,1801
190089433,1801
190089434,1801
190089435,1801
190089436,1801
190089437,1801
190090260,701
190090260,1802
190090261,702
190090261,1801
190089438,703
190089438,1801
190089439,701
190089439,1802
190090262,1802
190089441,1801
190089442,1801
190089443,1801
190089444,1801
190089446,1802
190090264,1802
190089447,1401
190089447,502
190089447,703
190089447,1801
190090999,501
190090999,701
190090999,1802
190089448,1802
190090266,1401
190090266,1801
190090267,1801
190090268,1801
190090269,1801
190090270,703
190090270,1801
190089449,701
190089449,1802
190089450,1801
190089451,503
190089451,703
190089451,1801
190090271,504
190090271,701
190090271,1802
190089452,503
190089452,701
190089452,1802
190090272,504
190090272,1601
190090272,703
190090272,1801
190090273,1801
190090274,1801
190090275,1801
190090276,1801
190090277,1801
190090278,502
190090278,703
190090278,1801
190089454,501
190089454,701
190089454,1802
190090279,402
190090279,201
190090279,1216
190090279,1802
190090280,1801
190090281,1801
190090282,703
190090282,1801
190089458,701
190089458,1802
190090283,1801
190089459,503
190089459,701
190089459,1802
190090284,504
190090284,703
190090284,1801
190090285,801
190090285,1802
190090287,1801
190090288,1801
190090289,1801
190090290,1801
190090291,1801
190089462,703
190089462,1801
190090292,701
190090292,1802
190089463,1801
190089464,1801
190089465,1801
190089466,1802
190090293,1801
190090294,1801
190090295,1801
190090296,1801
190090297,1801
190090298,1801
190090299,1801
190090300,1801
190090301,401
190090301,801
190090301,1802
190090302,701
190090302,1802
190089467,1401
190089467,703
190089467,1801
190089468,1801
190090304,703
190090304,1801
190089469,701
190089469,1802
190089470,1801
190090305,702
190090305,1801
190089472,702
190089472,1801
190089474,1801
190089475,1801
190089476,1801
190089477,1801
190090306,702
190090306,1801
190089478,702
190089478,1801
190089479,1801
190090307,501
190090307,701
190090307,1802
190089480,502
190089480,703
190089480,1801
190089481,302
190089481,401
190089481,1801
190089482,401
190089482,201
190089482,1205
190089482,1801
190090308,1205
190090308,1801
190090309,1802
190089484,1802
190090310,1801
190090311,1802
190089486,1801
190089487,1802
190090312,1801
190090313,702
190090313,1801
190089488,702
190089488,1801
190089490,1801
190090314,702
190090314,1801
190091001,702
190091001,1801
190089492,1801
190089493,1801
190089494,1801
190089495,1801
190089496,1801
190089497,1801
190089498,1801
190089499,1801
190089500,1801
190089501,1801
190089502,1801
190089503,1801
190089504,1801
190089505,1801
190089506,1801
190089507,1802
190090315,1802
190089509,1801
190089510,901
190089510,1802
190090316,1401
190090317,1801
190090318,1801
190090319,1801
190090320,701
190090320,1802
190089511,703
190089511,1801
190090321,703
190090321,1801
190089512,701
190089512,1802
190090322,503
190090322,702
190090322,1801
190089513,504
190089513,702
190089513,1801
190089515,1801
190089516,1801
190090323,1802
190089518,1801
190090324,702
190090324,1801
190089519,702
190089519,1801
190089520,1801
190089521,1801
190089522,1801
190089523,1801
190089525,1801
190089526,1801
190089527,1801
190090325,701
190090325,1802
190089528,703
190089528,1801
190089529,1302
190090326,1801
190090327,1802
190089531,1801
190089532,1801
190089533,1801
190089534,1801
190089535,1801
190089537,1801
190090328,703
190090328,1801
190089538,701
190089538,1802
190090329,1801
190090330,703
190090330,1801
190090331,1801
190089539,702
190089539,1801
190090332,1801
190090333,1802
190089540,1401
190090334,1801
190090335,501
190090335,703
190090335,1801
190089542,502
190089542,701
190089542,1802
190090336,701
190090336,1802
190089543,703
190089543,1801
190089544,1802
190090337,1801
190090339,1801
190090340,1801
190090341,1801
190090342,1801
190090343,1802
190089545,1801
190089546,1801
190089547,1801
190089548,1801
190089549,1801
190089550,1801
190090344,501
190090344,701
190090344,1802
190089552,1901
190089552,502
190089552,703
190089552,1801
190089553,1901
190089553,401
190089553,201
190089553,1201
190089553,1801
190090346,1201
190090346,1801
190090347,1801
190090348,1801
190090349,701
190090349,1802
190089554,703
190089554,1801
190089555,1801
190089556,1801
190090350,502
190090350,701
190090350,1802
190089557,501
190089557,703
190089557,1801
190089558,1801
190090351,701
190090351,1802
190089559,703
190089559,1801
190089560,501
190089560,602
190089560,701
190089560,1802
190090353,502
190090353,1601
190090353,601
190090353,701
190090353,1802
190089561,501
190089561,701
190089561,1802
190091002,502
190091002,703
190091002,1801
190090354,1802
190089563,1801
190089564,1801
190089565,1801
190089566,1801
190089567,1802
190090355,1801
190090356,504
190090356,701
190090356,1802
190089568,503
190089568,703
190089568,1801
190090357,504
190090357,701
190090357,1802
190089569,503
190089569,703
190089569,1801
190090358,501
190090358,701
190090358,1802
190089570,502
190089570,703
190089570,1801
190089571,1802
190090360,1401
190089572,701
190089572,1802
190090361,703
190090361,1801
190090362,702
190090362,1801
190091003,702
190091003,1801
190090363,503
190090363,703
190090363,1801
190089573,504
190089573,701
190089573,1802
190090364,1801
190090365,703
190090365,1801
190089574,1601
190089574,701
190089574,1802
190090366,1801
190090367,1801
190090368,1801
190090369,1801
190090371,1801
190090372,1801
190090373,1801
190090374,1801
190090375,1801
190090376,1801
190090377,1801
190090378,1801
190090379,703
190090379,1801
190089575,701
190089575,1802
190090380,701
190090380,1802
190089577,703
190089577,1801
190089578,1801
190090382,703
190090382,1801
190089579,701
190089579,1802
190089580,1802
190090383,1401
190090383,1801
190090384,1801
190090385,1801
190090387,1801
190090388,401
190090388,201
190090388,1210
190090388,1802
190090389,703
190090389,1801
190089583,701
190089583,1802
190089585,1801
190089586,1801
190089587,1801
190089588,1801
190089589,1801
190089590,1802
190090390,1401
190090390,1802
190089591,1401
190089591,1801
190089592,1801
190089593,1801
190090391,503
190090391,702
190090391,1801
190089594,504
190089594,702
190089594,1801
190089596,1801
190089597,1801
190089598,1801
190090392,1601
190090392,703
190090392,1801
190089599,701
190089599,1802
190090394,1801
190090396,1801
190090398,1801
190090399,402
190090399,801
190090399,1801
190090401,701
190090401,1802
190089600,703
190089600,1801
190090402,1802
190089601,1801
190089602,1801
190089603,1801
190089605,1801
190089606,1801
190089607,1801
190089608,1802
190090403,1401
190089610,1801
190089611,1801
190089612,1801
190089613,1801
190089614,1801
190089615,1802
190090404,1801
190090405,1801
190090406,1802
190089617,1801
190089618,1801
190090407,701
190090407,1802
190089619,703
190089619,1801
190089621,801
190089621,1802
190090409,1801
190090410,1801
190090411,1801
190090412,1801
190090413,1802
190089623,1401
190090414,1801
190090415,1801
190090416,1801
190090417,1801
190090418,1801
190090419,1801
190090420,1801
190090421,1801
190090422,1801
190090423,1801
190090424,1801
190090425,1801
190090426,1801
190090427,1801
190090428,1801
190090429,1801
190090430,1801
190090431,1801
190090433,503
190090433,701
190090433,1802
190089625,504
190089625,703
190089625,1801
190090434,1702
190089626,1801
190090435,703
190090435,1801
190089627,701
190089627,1802
190090436,1802
190089628,1401
190089628,1802
190090437,1401
190090437,1802
190089629,901
190089629,1802
190090438,1801
190090439,1801
190090440,1801
190090441,703
190090441,1801
190089631,701
190089631,1802
190089632,1802
190090442,1802
190089633,1802
190090444,1802
190089635,1801
190089636,401
190089636,801
190089636,1802
190090446,1801
190089637,1801
190089638,1801
190089639,1801
190090448,702
190090448,1801
190089640,702
190089640,1801
190089641,1801
190089642,1801
190089643,1802
190090449,1801
190090450,701
190090450,1802
190091005,703
190091005,1801
190089644,1801
190089645,1801
190090451,701
190090451,1802
190089646,703
190089646,1801
190090452,1801
190090453,1801
190090454,1802
190089648,1401
190089649,1801
190090455,1601
190090455,703
190090455,1801
190089650,701
190089650,1802
190090456,1801
190090459,502
190090459,703
190090459,1801
190089651,501
190089651,701
190089651,1802
190090460,401
190090460,801
190090460,1801
190090461,701
190090461,1802
190089652,703
190089652,1801
190090615,1801
190089653,1801
190089654,1801
190090463,702
190090463,1801
190089655,702
190089655,1801
190089656,1801
190089657,1801
190089658,1801
190090464,1801
190090465,1801
190090466,701
190090466,1802
190089660,703
190089660,1801
190089661,1802
190090467,1801
190090468,1801
190090469,1801
190090471,501
190090471,703
190090471,1801
190089663,502
190089663,701
190089663,1802
190090472,402
190090472,201
190090472,1206
190090472,1801
190089664,1206
190089664,1801
190090473,801
190090473,1801
190090474,702
190090474,1801
190089666,702
190089666,1801
190090475,703
190090475,1801
190089667,701
190089667,1802
190090476,403
190090476,201
190090476,1211
190090476,1802
190090477,1802
190089670,1802
190090478,1801
190090479,703
190090479,1801
190089671,701
190089671,1802
190089672,1401
190089672,1801
190089673,1801
190089674,1801
190089675,1801
190089676,1802
190090480,1801
190090481,1801
190090482,703
190090482,1801
190089678,701
190089678,1802
190090483,1801
190090484,1801
190090485,1801
190090486,1801
190090487,1802
190089680,1801
190089681,1801
190089682,1801
190089683,1801
190089684,402
190089684,801
190089684,1802
190089686,1401
190089686,1801
190089687,1801
190089688,1801
190089689,901
190089689,1802
190090489,1401
190090489,1801
190090490,1801
190090491,1801
190090492,701
190090492,1802
190089690,703
190089690,1801
190090493,1801
190090495,1801
190090497,1801
190090499,503
190090499,701
190090499,1802
190089691,504
190089691,703
190089691,1801
190089692,1802
190090500,1401
190090501,1801
190090502,702
190090502,1801
190089695,702
190089695,1801
190090503,703
190090503,1801
190089698,701
190089698,1802
190090504,1802
190089699,1802
190090505,1801
190090506,701
190090506,1802
190089700,703
190089700,1801
190090507,1802
190089701,1802
190090508,1401
190090508,1801
190090509,1802
190089702,1801
190089703,1801
190089704,1801
190090511,502
190090511,701
190090511,1802
190089705,501
190089705,703
190089705,1801
190089706,1801
190089707,1801
190089708,1801
190089709,1801
190089710,1802
190090512,1802
190089712,1801
190089713,1801
190089714,1801
190089715,1801
190089716,1801
190089717,1801
190089718,1801
190090513,703
190090513,1801
190089719,701
190089719,1802
190090514,1802
190089720,1302
190089721,1801
190089722,1801
190089723,1801
190089724,1801
190089725,1801
190089726,1801
190089727,1801
190089728,1802
190090515,1401
190089729,402
190089729,201
190089729,1201
190089729,1801
190090516,1201
190090516,1801
190089730,1801
190090517,703
190090517,1801
190089731,701
190089731,1802
190090518,702
190090518,1801
190089732,702
190089732,1801
190090519,702
190090519,1801
190089733,702
190089733,1801
190090520,701
190090520,1802
190089734,703
190089734,1801
190089735,1802
190090521,502
190090521,703
190090521,1801
190091007,501
190091007,701
190091007,1802
190090522,1801
190090523,1801
190090524,1802
190089736,1801
190089737,1801
190089738,1801
190089739,1801
190089740,1801
190089741,1801
190090525,701
190090525,1802
190089742,703
190089742,1801
190089743,801
190089743,1802
190090528,703
190090528,1801
190091008,701
190091008,1802
190090529,1802
190089744,1401
190089744,1802
190090530,1801
190090531,1801
190090532,1801
190090533,1801
190090534,1801
190090535,1801
190090536,1801
190090537,1801
190090538,1801
190090539,701
190090539,1802
190089746,703
190089746,1801
190089747,1801
190089748,1802
190090540,1801
190090541,1801
190090542,1802
190089750,1401
190090543,1801
190090544,1801
190090545,1801
190090546,701
190090546,1802
190089752,703
190089752,1801
190089753,1801
190089756,901
190089756,1802
190090549,1801
190090550,1802
190089758,1801
190089759,1802
190090551,1401
190090551,1801
190090552,1801
190090553,1801
190090554,1801
190090555,1801
190089761,501
190089761,701
190089761,1802
190090557,502
190090557,703
190090557,1801
190090558,401
190090558,1802
190089762,1401
190089762,1802
190090559,1801
190090560,1801
190090561,1801
190090562,1801
190090563,1801
190090564,1801
190090565,402
190090565,1802
190089764,1401
190089764,1802
190090566,1801
190089765,702
190089765,1801
190090567,702
190090567,1801
190090568,1801
190090569,1801
190090570,1801
190090572,701
190090572,1802
190089766,703
190089766,1801
190089767,1801
190090574,703
190090574,1801
190091009,701
190091009,1802
190090575,1801
190090576,701
190090576,1802
190089768,703
190089768,1801
190089769,1801
190089770,1801
190089771,1801
190089772,1801
190089773,1801
190089774,1801
190089775,1801
190089776,1801
190090577,703
190090577,1801
190089777,701
190089777,1802
190090578,1802
190089778,1401
190089778,1801
190089779,1801
190089780,1801
190090579,601
190090579,703
190090579,1801
190089781,602
190089781,701
190089781,1802
190090580,1801
190090581,504
190090581,703
190090581,1801
190089782,503
190089782,1601
190089782,701
190089782,1802
190089783,1702
190090582,402
190090582,1101
190090582,2101
190090582,201
190090582,1802
190089784,1401
190089785,1801
190089786,1802
190090583,1801
190090584,1802
190089787,1801
190090586,703
190090586,1801
190089788,701
190089788,1802
190090587,1801
190090588,1801
190090589,1801
190090590,1801
190090591,1801
190090592,703
190090592,1801
190089789,701
190089789,1802
190090593,701
190090593,1802
190091010,703
190091010,1801
190089790,1801
190089791,1801
190089792,1801
190089793,1801
190089794,1801
190089795,1801
190089796,1801
190089797,1802
190090594,1802
190090595,501
190090595,701
190090595,1802
190089799,1401
190089799,502
190089799,703
190089799,1801
190089800,1802
190090596,1401
190090596,1801
190090597,1802
190089801,1801
190089802,1801
190090598,601
190090598,703
190090598,1801
190089803,602
190089803,701
190089803,1802
190090599,703
190090599,1801
190089804,701
190089804,1802
190090600,1801
190090601,701
190090601,1802
190089806,703
190089806,1801
190090602,1802
190089807,1802
190090603,1801
190090604,702
190090604,1801
190089808,702
190089808,1801
190090605,1801
190090607,1801
190089809,501
190089809,701
190089809,1802
190091011,502
190091011,703
190091011,1801
190090609,1801
190090610,1802
190089810,1802
190069987,1801
190069989,1801
190069991,1801
190069928,702
190069928,1801
190069993,702
190069993,1801
190069998,1801
190070001,1801
190070002,1802
190069930,1401
190069931,1801
190069932,1801
190070007,701
190070007,1802
190071975,703
190071975,1801
190069933,1401
190070010,1801
190070012,1801
190070013,1801
190070021,1801
190069934,502
190069934,701
190069934,1802
190071976,501
190071976,703
190071976,1801
190070025,501
190070025,702
190070025,1801
190071977,502
190071977,702
190071977,1801
190070032,1801
190070033,1801
190070039,703
190070039,1801
190069936,701
190069936,1802
190070042,1802
190069937,1801
190069938,702
190069938,1801
190070044,702
190070044,1801
190069940,1801
190069941,1802
190070046,1801
190070047,702
190070047,1801
190069942,702
190069942,1801
190070049,1801
190070052,1801
190070053,502
190070053,703
190070053,1801
190069943,501
190069943,701
190069943,1802
190070057,401
190070057,1802
190069944,1401
190070062,503
190070062,701
190070062,1802
190069945,504
190069945,703
190069945,1801
190069946,1802
190070064,1401
190070064,1801
190070065,1801
190070066,1801
190070068,1801
190069947,503
190069947,703
190069947,1801
190070070,504
190070070,701
190070070,1802
190069948,1801
190069949,1801
190069950,1801
190070071,601
190070071,703
190070071,1801
190069951,602
190069951,701
190069951,1802
190070073,1801
190070074,1801
190070076,1801
190070078,1801
190070086,1801
190070091,401
190070091,1802
190069952,1401
190069952,1801
190070094,701
190070094,1802
190071978,703
190071978,1801
190069953,1802
190069954,701
190069954,1802
190070105,703
190070105,1801
190070108,1801
190070110,1801
190070111,1801
190070112,1801
190070114,1801
190069957,703
190069957,1801
190071979,701
190071979,1802
190070115,1401
190070115,701
190070115,1802
190069958,703
190069958,1801
190069959,1802
190070117,1801
190070119,702
190070119,1801
190069961,702
190069961,1801
190070122,1802
190069962,1801
190069963,1801
190069964,1802
190069965,702
190069965,1801
190070131,702
190070131,1801
190069967,1801
190070134,701
190070134,1802
190069968,703
190069968,1801
190069969,1801
190069970,1801
190069971,504
190069971,703
190069971,1801
190071980,503
190071980,701
190071980,1802
190069972,1801
190069973,1801
190069974,1801
190069975,1801
190069976,402
190069976,2101
190069976,1802
190070137,1401
190069978,801
190069978,1801
190069980,702
190069980,1801
190071981,702
190071981,1801
190069979,702
190069979,1801
190070140,702
190070140,1801
190070149,1802
190069982,1401
190070151,1801
190069984,601
190069984,703
190069984,1801
190070153,602
190070153,701
190070153,1802
190069985,1802
190070157,1401
190070157,1802
190069986,1801
190069988,1801
190069990,1801
190070161,701
190070161,1802
190069992,703
190069992,1801
190069995,1801
190069996,1801
190069997,1801
190069999,1801
190070000,1801
190070003,1801
190070004,502
190070004,703
190070004,1801
190071982,501
190071982,701
190071982,1802
190070005,1801
190070006,1801
190070167,502
190070167,701
190070167,1802
190070008,501
190070008,703
190070008,1801
190070009,302
190070009,402
190070009,801
190070009,1801
190070011,703
190070011,1801
190071983,701
190071983,1802
190070014,403
190070014,201
190070014,1211
190070014,1802
190070018,703
190070018,1801
190071985,701
190071985,1802
190070020,1802
190070176,1401
190070176,1801
190070023,1801
190070024,1801
190070026,1801
190070027,1801
190070028,1801
190070029,1801
190070030,1801
190070031,1801
190070034,1801
190070036,1801
190070038,1801
190070040,1801
190070041,1801
190070045,402
190070045,801
190070045,1802
190070050,1801
190070051,1801
190070186,701
190070186,1802
190070054,703
190070054,1801
190070055,703
190070055,1801
190070188,701
190070188,1802
190070056,1801
190070058,1801
190070060,401
190070060,1802
190070191,1901
190070191,1401
190070191,1801
190070192,1901
190070192,1801
190070194,1901
190070194,1801
190070195,1801
190070199,901
190070199,1801
190070202,702
190070202,1801
190070063,702
190070063,1801
190070203,1802
190070067,1401
190070067,1802
190070205,1801
190070207,1801
190070209,1801
190070211,1801
190070213,1801
190070215,1802
190070072,1401
190070072,1802
190070217,1802
190070077,1801
190070079,1801
190070080,1801
190070081,1801
190070082,1801
190070083,1801
190070085,1802
190070221,1401
190070221,1802
190070088,1801
190070090,1801
190070092,502
190070092,703
190070092,1801
190070224,501
190070224,701
190070224,1802
190070093,1801
190070095,1801
190070096,1801
190070097,1801
190070098,1802
190070830,1801
190070100,702
190070100,1801
190071986,702
190071986,1801
190070102,1801
190070103,701
190070103,1802
190071987,703
190071987,1801
190070225,1801
190070226,1801
190070227,1801
190070228,701
190070228,1802
190070104,703
190070104,1801
190070106,1802
190070229,701
190070229,1802
190070107,703
190070107,1801
190070109,1801
190070116,703
190070116,1801
190070230,1601
190070230,701
190070230,1802
190070118,801
190070118,1802
190070232,1401
190070232,1802
190070121,801
190070121,1802
190070123,702
190070123,1801
190071988,702
190071988,1801
190070124,701
190070124,1802
190070234,703
190070234,1801
190070125,1801
190070126,1801
190070127,302
190070127,1801
190070128,401
190070128,2101
190070128,201
190070128,1802
190070235,1401
190070236,1801
190070237,1802
190070132,1801
190070238,1802
190070135,1401
190070136,1802
190070239,1401
190070239,1801
190070240,1802
190070138,1401
190070138,1801
190070241,701
190070241,1802
190070139,703
190070139,1801
190070141,1801
190070142,1801
190070143,1801
190070144,1801
